competition_id,fixture_id,fixture_date,fixture_time,fixture_url,fixture_round,neutral_venue,weather_temp,weather_rainfall,weather_wind,weather_phenomena,home_team,away_team,home_odds,draw_odds,away_odds,ht_handicap_line,handicap_line,ht_total_points_line,total_points_line,home_ht_score,away_ht_score,home_ft_score,away_ft_score,home_agp_score,away_agp_score,first_scoring_play,team_scoring_first_try,team_scoring_last_try,first_tryscorer_name,last_tryscorer_name,help_home_ht_cover,help_away_ht_cover,help_home_cover,help_away_cover,help_ht_over,help_ht_under,help_over,help_under
2,11116,2026-03-07,17:00:00,https://www.superleague.co.uk/match-centre/report/43933,4,0,8.02,0,2.26,overcast clouds,St Helens,Bradford Bulls,1.1,51,11,-10.5,-22.5,23.5,48.5,4,10,26,22,,,Home Try,Home,Home,Shane Wright,Deon Cross,0,1,0,1,0,1,0,1
2,11117,2026-03-08,15:00:00,https://www.superleague.co.uk/match-centre/report/43934,4,0,11.44,0,2.12,overcast clouds,Leeds Rhinos,Castleford Tigers,1.1,41,8.5,-8.5,-18.5,23.5,48.5,10,4,22,4,,,Home Try,Home,Home,George Brown,Maika Sivo,0,1,0,1,0,1,0,1
2,11118,2026-03-08,15:00:00,https://www.superleague.co.uk/match-centre/report/43935,4,0,12.11,0,1.88,overcast clouds,Huddersfield Giants,Hull Kingston Rovers,9,36,1.15,8.5,18.5,24.5,50.5,0,16,6,32,,,Away Try,Away,Away,Oliver Gildart,Mikey Lewis,0,1,0,1,0,1,0,1
2,11119,2026-03-19,20:00:00,https://www.superleague.co.uk/match-centre/report/43936,5,0,12.12,0,2.84,scattered clouds,Wigan Warriors,York RLFC,1.05,56,15,-12.5,-26.5,23.5,48.5,10,14,23,22,,,Away Try,Away,Away,David Nofoaluma,Ata Hingano,0,1,0,1,1,0,0,1
2,11120,2026-03-20,19:00:00,https://www.superleague.co.uk/match-centre/report/43937,5,0,12.13,0,3.62,clear sky,Toulouse Olympique,St Helens,4,36,1.35,4.5,9.5,22.5,45.5,0,28,16,30,,,Away Try,Away,Home,Agnatius Paasi,Tyler Dupree,0,1,0,1,1,0,1,0
2,11121,2026-03-20,20:00:00,https://www.superleague.co.uk/match-centre/report/43938,5,0,9.79,0,1.94,overcast clouds,Wakefield Trinity,Leigh Leopards,1.5,31,3.2,-3.5,-7.5,20.5,41.5,8,4,18,14,,,Home Try,Home,Away,Jazz Tevaga,Jacob Alick-Wiencke,1,0,0,1,0,1,0,1
2,11122,2026-03-20,20:00:00,https://www.superleague.co.uk/match-centre/report/43939,5,0,9.52,0,1.44,overcast clouds,Bradford Bulls,Huddersfield Giants,1.35,34,4,-3.5,-8.5,21.5,43.5,4,2,26,14,,,Away Pen,Away,Home,Tristan Powell,Jayden Nikorima,0,1,1,0,0,1,0,1
2,11123,2026-03-21,15:00:00,https://www.superleague.co.uk/match-centre/report/43940,5,0,15.43,0,0.69,scattered clouds,Warrington Wolves,Castleford Tigers,1.1,51,9.5,-9.5,-19.5,23.5,48.5,32,6,72,6,,,Home Pen,Home,Home,Matty Ashton,Matty Ashton,1,0,1,0,1,0,1,0
2,11124,2026-03-21,18:00:00,https://www.superleague.co.uk/match-centre/report/43941,5,0,17.21,0,2.06,clear sky,Catalans Dragons,Hull Kingston Rovers,3.5,31,1.4,3.5,8.5,20.5,41.5,14,6,26,20,,,Away Try,Away,Home,Tyrone May,Lenny Marc,1,0,1,0,0,1,1,0
2,11125,2026-03-22,15:00:00,https://www.superleague.co.uk/match-centre/report/43942,5,0,11.78,0,2.83,overcast clouds,Hull FC,Leeds Rhinos,5.35,36,1.25,6.5,13.5,21.5,43.5,14,16,24,16,,,Away Pen,Home,Home,Jake Arthur,Davy Litten,1,0,1,0,1,0,0,1
2,11126,2026-03-26,20:00:00,https://www.superleague.co.uk/match-centre/report/43943,6,0,6.26,0,2.72,overcast clouds,Castleford Tigers,Bradford Bulls,2.1,21,1.85,0.5,1.5,18.5,38.5,22,16,40,28,,,Away Try,Away,Away,Esan Marsters,Esan Marsters,1,0,1,0,1,0,1,0
2,11127,2026-03-27,20:00:00,https://www.superleague.co.uk/match-centre/report/43944,6,0,9.17,0,4.12,clear sky,Hull Kingston Rovers,St Helens,1.35,31,3.8,-4.5,-9.5,18.5,37.5,30,0,52,10,,,Home Try,Home,Away,Joe Burgess,Shane Wright,1,0,1,0,1,0,1,0
2,11128,2026-03-27,20:00:00,https://www.superleague.co.uk/match-centre/report/43945,6,0,6.47,0,5.51,scattered clouds,York RLFC,Wakefield Trinity,3.2,31,1.45,3.5,7.5,20.5,42.5,10,12,14,26,,,Away Try,Away,Away,Sam Wood,Oliver Pratt,1,0,0,1,1,0,0,1
2,11129,2026-03-28,15:00:00,https://www.superleague.co.uk/match-centre/report/43946,6,0,8.15,0,2.68,clear sky,Wigan Warriors,Huddersfield Giants,1.05,81,13,-11.5,-24.5,23.5,48.5,4,16,16,34,,,Away Try,Away,Home,Jacob Gagai,Liam Farrell,0,1,0,1,0,1,1,0
2,11130,2026-03-28,17:00:00,https://www.superleague.co.uk/match-centre/report/43947,6,0,7.94,0,7.16,clear sky,Leigh Leopards,Toulouse Olympique,1.15,41,8,-7.5,-15.5,21.5,43.5,20,6,21,20,,,Home Try,Home,Away,Josh Charnley,Benjamin Laguerre,1,0,0,1,1,0,0,1
2,11131,2026-03-29,15:00:00,https://www.superleague.co.uk/match-centre/report/43948,6,0,8.35,0.65,9.38,light rain,Hull FC,Catalans Dragons,1.65,26,2.65,-1.5,-4.5,18.5,37.5,22,0,24,20,,,Home Try,Home,Away,Arthur Romano,Charlie Staines,1,0,0,1,1,0,1,0
2,11132,2026-03-29,17:00:00,https://www.superleague.co.uk/match-centre/report/43949,6,0,10.48,0,11.83,broken clouds,Leeds Rhinos,Warrington Wolves,1.5,29,3.2,-2.5,-6.5,18.5,38.5,8,12,26,22,,,Away Pen,Away,Away,Josh Thewlis,Josh Smith,0,1,0,1,1,0,1,0
2,11133,2026-04-03,12:00:00,https://www.superleague.co.uk/match-centre/report/43951,7,0,9.93,0,7.36,overcast clouds,Hull Kingston Rovers,Hull FC,1.2,41,5.5,-5.5,-12.5,19.5,39.5,10,6,24,6,,,Home Try,Home,Home,Jack Broadbent,Joe Burgess,0,1,1,0,0,1,0,1
2,11134,2026-04-03,15:00:00,https://www.superleague.co.uk/match-centre/report/43950,7,0,12.29,0,6.66,overcast clouds,St Helens,Wigan Warriors,3.2,26,1.55,2.5,6.5,17.5,35.5,10,12,34,24,,,Away Try,Away,Home,Harry Smith,Bill Leyland,1,0,1,0,1,0,1,0
2,11135,2026-04-03,20:00:00,https://www.superleague.co.uk/match-centre/report/43952,7,0,7.65,0,8.86,clear sky,Bradford Bulls,Leeds Rhinos,6.5,41,1.15,6.5,14.5,19.5,39.5,8,6,12,24,,,Home Try,Home,Home,Waqa Blake,Caleb Aekins,1,0,1,0,0,1,0,1
2,11136,2026-04-04,15:00:00,https://www.superleague.co.uk/match-centre/report/43953,7,0,11.23,0,7.08,overcast clouds,Huddersfield Giants,York RLFC,1.4,31,3.5,-4.5,-9.5,21.5,44.5,18,8,34,14,,,Home Try,Home,Home,Adam Clune,Zac Woolford,1,0,1,0,1,0,1,0
2,11137,2026-04-04,15:00:00,https://www.superleague.co.uk/match-centre/report/43954,7,0,14.22,0,7.56,overcast clouds,Warrington Wolves,Leigh Leopards,1.35,31,4.35,-3.5,-8.5,21.5,44.5,24,0,42,6,,,Home Try,Home,Home,Josh Smith,Sam Powell,1,0,1,0,1,0,1,0
2,11138,2026-04-04,19:00:00,https://www.superleague.co.uk/match-centre/report/43955,7,0,19.37,0,2.74,clear sky,Catalans Dragons,Toulouse Olympique,1.25,36,5,-5.5,-12.5,21.5,44.5,16,16,33,26,,,Home Try,Home,Away,Toby Sexton,Luke Polselli,0,1,0,1,1,0,1,0
2,11139,2026-04-05,15:00:00,https://www.superleague.co.uk/match-centre/report/43956,7,0,9.72,0.86,8.61,light rain,Castleford Tigers,Wakefield Trinity,3.1,31,1.5,2.5,6.5,20.5,42.5,0,16,0,34,,,Away Try,Away,Away,Jake Trueman,Jake Trueman,0,1,0,1,0,1,0,1
2,11140,2026-04-16,20:00:00,https://www.superleague.co.uk/match-centre/report/43957,8,0,13.04,0,3.78,overcast clouds,Hull FC,St Helens,2.7,26,1.6,2.5,5.5,20.5,42.5,12,6,14,24,,,Home Try,Home,Away,Logan Moy,Harry Robertson,1,0,0,1,0,1,0,1
2,11141,2026-04-17,19:00:00,https://www.superleague.co.uk/match-centre/report/43958,8,0,22.09,0,2.13,scattered clouds,Toulouse Olympique,Hull Kingston Rovers,13,61,1.05,10.5,22.5,23.5,48.5,0,18,0,46,,,Away Try,Away,Away,Elliot Minchella,Joe Burgess,0,1,0,1,0,1,0,1
2,11142,2026-04-17,20:00:00,https://www.superleague.co.uk/match-centre/report/43959,8,0,11.63,0,5.51,clear sky,Huddersfield Giants,Leeds Rhinos,4.25,31,1.35,4.5,9.5,19.5,40.5,10,28,22,56,,,Home Try,Home,Home,George King,Oliver Russell,0,1,0,1,1,0,1,0
2,11143,2026-04-17,20:00:00,https://www.superleague.co.uk/match-centre/report/43960,8,0,12.62,0,6.76,clear sky,York RLFC,Leigh Leopards,4.5,36,1.3,4.5,10.5,20.5,42.5,6,8,6,18,,,Away Try,Away,Away,Gareth O'Brien,Jacob Alick-Wiencke,1,0,0,1,0,1,0,1
2,11144,2026-04-18,15:00:00,https://www.superleague.co.uk/match-centre/report/43961,8,0,12.72,0,5.28,broken clouds,Wakefield Trinity,Bradford Bulls,1.15,41,8,-7.5,-16.5,21.5,44.5,24,0,52,12,,,Home Try,Home,Home,Tom Johnstone,Tom Johnstone,1,0,1,0,1,0,1,0
2,11145,2026-04-18,19:00:00,https://www.superleague.co.uk/match-centre/report/43962,8,0,23.5,0,0.6,broken clouds,Catalans Dragons,Warrington Wolves,2.5,26,1.65,1.5,4.5,21.5,44.5,10,10,38,22,,,Away Try,Away,Away,Jake Thewlis,Max Wood,1,0,1,0,0,1,1,0
2,11146,2026-04-19,15:00:00,https://www.superleague.co.uk/match-centre/report/43963,8,0,12.14,0,0.89,overcast clouds,Wigan Warriors,Castleford Tigers,1.1,71,13,-10.5,-22.5,24.5,50.5,14,6,14,24,,,Away Try,Away,Away,Krystian Mapapalangi,George Lawler,0,1,0,1,0,1,0,1
2,11147,2026-04-23,20:00:00,https://www.superleague.co.uk/match-centre/report/43964,9,0,10.53,0,3.5,clear sky,York RLFC,Toulouse Olympique,1.5,31,3.2,-3.5,-7.5,21.5,44.5,18,6,38,14,,,Away Try,Away,Away,Paul Vaughan,Mathieu Jussaume,1,0,1,0,1,0,1,0
2,11148,2026-04-23,20:00:00,https://www.superleague.co.uk/match-centre/report/43965,9,0,17.32,0,1.34,clear sky,Leigh Leopards,Huddersfield Giants,1.35,31,4.5,-4.5,-10.5,21.5,44.5,20,10,30,16,,,Home Try,Home,Away,AJ Towse,Jacob Gagai,1,0,1,0,1,0,1,0
2,11149,2026-04-24,20:00:00,https://www.superleague.co.uk/match-centre/report/43966,9,0,16.05,0,2.03,clear sky,Leeds Rhinos,Catalans Dragons,1.25,36,5,-5.5,-12.5,22.5,46.5,16,0,46,4,,,Home Try,Home,Home,Ash Handley,James McDonnell,1,0,1,0,0,1,1,0
2,11150,2026-04-24,20:00:00,https://www.superleague.co.uk/match-centre/report/43967,9,0,16.53,0,2.09,clear sky,Warrington Wolves,Wigan Warriors,1.85,23,2.2,-0.5,-1.5,20.5,42.5,8,0,23,6,,,Home Pen,Home,Home,Josh Thewlis,Albert Hopoate,1,0,1,0,0,1,0,1
2,11151,2026-04-24,20:00:00,https://www.superleague.co.uk/match-centre/report/43968,9,0,17.79,0,2.34,clear sky,Castleford Tigers,Hull FC,2.45,26,1.8,0.5,2.5,20.5,42.5,6,20,10,50,,,Away Try,Away,Away,Jake Arthur,Yusuf Aydin,0,1,0,1,1,0,1,0
2,11152,2026-04-25,15:00:00,https://www.superleague.co.uk/match-centre/report/43969,9,0,18.44,0,1.04,overcast clouds,Bradford Bulls,Hull Kingston Rovers,71,101,1.01,16.5,33.5,26.5,54.5,12,24,12,48,,,Away Try,Away,Away,Mikey Lewis,Peta Hiku,1,0,0,1,1,0,1,0
2,11153,2026-04-25,17:00:00,https://www.superleague.co.uk/match-centre/report/43970,9,0,20.98,0,3.6,clear sky,St Helens,Wakefield Trinity,1.45,31,3.4,-3.5,-7.5,21.5,44.5,16,0,18,12,,,Home Try,Home,Away,Jake Davies,Caius Faatili,1,0,0,1,0,1,0,1
2,11154,2026-04-30,20:00:00,https://www.superleague.co.uk/match-centre/report/43971,10,0,11.19,0,5.41,clear sky,Hull Kingston Rovers,Castleford Tigers,1.05,71,21,-14.5,-29.5,25.5,52.5,34,0,50,6,,,Home Try,Home,Away,Karl Lawton,Krystian Mapapalangi,1,0,1,0,1,0,1,0
2,11155,2026-05-01,20:00:00,https://www.superleague.co.uk/match-centre/report/43972,10,0,17.79,0,6.17,clear sky,Leeds Rhinos,Wakefield Trinity,1.25,36,5.1,-5.5,-12.5,21.5,44.5,20,12,40,22,,,Home Pen,Home,Home,Maika Sivo,Brodie Croft,1,0,1,0,1,0,1,0
2,11156,2026-05-01,20:00:00,https://www.superleague.co.uk/match-centre/report/43973,10,0,12.89,1.33,3.3,moderate rain,St Helens,York RLFC,1.05,56,17,-12.5,-26.5,24.5,50.5,16,10,40,16,,,Home Try,Home,Away,Bill Leyland,Scott Galeano,0,1,0,1,1,0,1,0
2,11157,2026-05-02,15:00:00,https://www.superleague.co.uk/match-centre/report/43974,10,0,17.4,0,1.67,overcast clouds,Wigan Warriors,Bradford Bulls,1.05,61,15,-12.5,-26.5,26.5,54.5,26,6,38,14,,,Home Try,Home,Away,Zach Eckersley,Ethan Ryan,1,0,0,1,1,0,0,1
2,11158,2026-05-02,19:00:00,https://www.superleague.co.uk/match-centre/report/43975,10,0,19.28,0,7.79,overcast clouds,Catalans Dragons,Leigh Leopards,1.75,23,2.45,-1.5,-3.5,20.5,42.5,6,10,18,33,,,Away Pen,Home,Away,Toby Sexton,Frankie Halton,0,1,0,1,0,1,1,0
2,11159,2026-05-02,20:00:00,https://www.superleague.co.uk/match-centre/report/43976,10,0,15.36,0,0.89,overcast clouds,Huddersfield Giants,Warrington Wolves,4.2,31,1.35,3.5,8.5,21.5,44.5,0,28,4,34,,,Away Try,Away,Away,Albert Hopoate,Matty Ashton,0,1,0,1,1,0,0,1
2,11160,2026-05-03,15:00:00,https://www.superleague.co.uk/match-centre/report/43977,10,0,11.11,0,3.6,light intensity drizzle,Hull FC,Toulouse Olympique,1.1,61,10,-9.5,-20.5,20.5,42.5,4,12,4,12,,,Away Try,Away,Home,Oliver Ashall-Bott,Tom Briscoe,0,1,0,1,0,1,0,1
2,11161,2026-05-14,20:00:00,https://www.superleague.co.uk/match-centre/report/43978,11,0,7.73,5.62,3.58,heavy intensity rain,Huddersfield Giants,St Helens,5,36,1.25,5.5,11.5,18.5,38.5,0,24,18,26,,,Away Try,Away,Home,Harry Robertson,Niall Evalds,0,1,1,0,1,0,1,0
2,11162,2026-05-15,20:00:00,https://www.superleague.co.uk/match-centre/report/43980,11,0,11.12,0,3.66,broken clouds,Wakefield Trinity,Catalans Dragons,1.3,36,4.4,-4.5,-10.5,21.5,43.5,10,10,58,10,,,Away Try,Away,Home,Charlie Staines,Will Tate,0,1,1,0,0,1,1,0
2,11163,2026-05-15,20:00:00,https://www.superleague.co.uk/match-centre/report/43979,11,0,11.67,0,3.58,scattered clouds,Wigan Warriors,Leeds Rhinos,1.95,21,2.1,-0.5,-1.5,17.5,36.5,16,0,24,4,,,Home Try,Home,Away,Jack Farrimond,Maika Sivo,1,0,1,0,0,1,0,1
2,11164,2026-05-16,15:00:00,https://www.superleague.co.uk/match-centre/report/43981,11,0,12.83,0,2.89,overcast clouds,York RLFC,Castleford Tigers,1.85,26,2.2,-0.5,-2.5,21.5,43.5,18,12,18,24,,,Away Try,Away,Away,George Hirst,Brock Greacen,1,0,0,1,1,0,0,1
2,11165,2026-05-16,17:00:00,https://www.superleague.co.uk/match-centre/report/43982,11,0,11.15,0.65,0.45,light rain,Leigh Leopards,Hull Kingston Rovers,2.9,26,1.55,2.5,6.5,19.5,39.5,6,20,16,20,,,Away Pen,Home,Home,Jacob Alick-Wiencke,Jack Hughes,0,1,1,0,1,0,0,1
2,11166,2026-05-16,18:00:00,https://www.superleague.co.uk/match-centre/report/43983,11,0,13.1,0,4,overcast clouds,Toulouse Olympique,Warrington Wolves,6,36,1.2,6.5,14.5,21.5,44.5,0,18,16,24,,,Away Try,Away,Home,Toby King,Oliver Ashall-Bott,0,1,1,0,0,1,0,1
2,11167,2026-05-17,15:00:00,https://www.superleague.co.uk/match-centre/report/43984,11,0,12.09,0,6.69,scattered clouds,Bradford Bulls,Hull FC,3.2,29,1.5,2.5,6.5,20.5,42.5,6,4,16,14,,,Away Pen,Home,Away,Waqa Blake,Davy Litten,1,0,1,0,0,1,0,1
2,11168,2026-05-21,20:00:00,https://www.superleague.co.uk/match-centre/report/43985,12,0,19.62,0,2.06,broken clouds,Hull Kingston Rovers,Wigan Warriors,1.05,101,29,-16.5,-34.5,26.5,54.5,42,0,62,4,,,Home Try,Home,Home,Mikey Lewis,Sam Luckley,1,0,1,0,1,0,1,0
2,11169,2026-05-22,20:00:00,https://www.superleague.co.uk/match-centre/report/43986,12,0,18.8,0,3.25,overcast clouds,Leigh Leopards,Hull FC,1.15,41,9.5,-7.5,-16.5,21.5,44.5,12,6,42,6,,,Home Try,Home,Home,Josh Charnley,Lachlan Lam,0,1,1,0,0,1,1,0
2,11170,2026-05-22,20:00:00,https://www.superleague.co.uk/match-centre/report/43987,12,0,22.67,0,4.3,overcast clouds,Leeds Rhinos,Huddersfield Giants,1.05,71,13,-11.5,-24.5,25.5,51.5,24,0,52,0,,,Home Try,Home,Home,Mikolaj Oledzki,Chris Hankinson,1,0,1,0,0,1,1,0
2,11171,2026-05-23,15:00:00,https://www.superleague.co.uk/match-centre/report/43988,12,0,21.98,0,4.27,scattered clouds,Castleford Tigers,St Helens,5,41,1.2,6.5,14.5,24.5,50.5,10,0,30,10,,,Home Try,Home,Away,Jason Qareqare,Owen Dagnall,1,0,1,0,0,1,0,1
2,11172,2026-05-23,18:00:00,https://www.superleague.co.uk/match-centre/report/43989,12,0,29.65,0,2.3,clear sky,Toulouse Olympique,Wakefield Trinity,5,41,1.2,7.5,15.5,23.5,48.5,8,10,18,22,,,Home Pen,Home,Home,James Roumanos,Paul Ulberg,1,0,1,0,0,1,0,1
2,11173,2026-05-23,20:00:00,https://www.superleague.co.uk/match-centre/report/43990,12,0,17.27,0,4.19,overcast clouds,York RLFC,Catalans Dragons,3.1,31,1.55,3.5,7.5,23.5,48.5,0,6,22,36,,,Away Try,Away,Away,Matty Russell,Charlie Staines,0,1,0,1,0,1,1,0
2,11174,2026-05-24,15:00:00,https://www.superleague.co.uk/match-centre/report/43991,12,0,24.93,0,1.54,clear sky,Warrington Wolves,Bradford Bulls,1.1,61,11,-10.5,-22.5,26.5,54.5,14,6,26,12,,,Home Try,Home,Away,Josh Thewlis,Jayden Nikorima,0,1,0,1,0,1,0,1
2,11175,2026-06-04,20:00:00,https://www.superleague.co.uk/match-centre/report/43992,13,0,14.89,0.24,7.18,light rain,Leeds Rhinos,St Helens,1.35,26,4.5,-3.5,-8.5,15.5,32.5,8,16,24,16,,,Home Pen,Away,Home,Alex Walmsley,Maika Sivo,0,1,0,1,1,0,1,0
2,11176,2026-06-05,20:00:00,https://www.superleague.co.uk/match-centre/report/43993,13,0,16.6,0,0.89,overcast clouds,Warrington Wolves,Hull FC,1.2,36,6,-7.5,-15.5,22.5,45.5,0,4,12,4,,,Away Try,Away,Home,Harvey Barron,Josh Smith,0,1,0,1,0,1,0,1
2,11177,2026-06-05,20:00:00,https://www.superleague.co.uk/match-centre/report/43994,13,0,14.37,0,4.92,overcast clouds,Bradford Bulls,York RLFC,1.5,26,3.1,-3.5,-7.5,20.5,42.5,8,4,30,20,,,Away Try,Away,Away,David Nofoaluma,Liam Harris,1,0,1,0,0,1,1,0
2,11178,2026-06-05,20:00:00,https://www.superleague.co.uk/match-centre/report/43995,13,0,16.03,0,2.83,overcast clouds,Castleford Tigers,Leigh Leopards,3.75,29,1.35,3.5,8.5,20.5,42.5,8,12,14,24,,,Home Try,Home,Away,Jason Qareqare,Adam Cook,0,1,0,1,0,1,0,1
2,11179,2026-06-06,15:00:00,https://www.superleague.co.uk/match-centre/report/43996,13,0,12.52,0,3.35,overcast clouds,Huddersfield Giants,Toulouse Olympique,1.5,28,3.2,-2.5,-6.5,21.5,44.5,10,24,16,36,,,Away Try,Away,Away,Henry O'Kane,Henry O'Kane,0,1,0,1,1,0,1,0
2,11180,2026-06-06,16:00:00,https://www.superleague.co.uk/match-centre/report/43997,13,0,15.56,0,3.31,overcast clouds,Wakefield Trinity,Hull Kingston Rovers,2.2,26,1.85,0.5,1.5,18.5,38.5,16,12,26,24,,,Home Try,Home,Home,Oliver Pratt,Mason Lino,1,0,1,0,1,0,1,0
2,11181,2026-06-06,19:00:00,https://www.superleague.co.uk/match-centre/report/43998,13,0,27.21,0,5.38,overcast clouds,Catalans Dragons,Wigan Warriors,3.3,29,1.5,2.5,6.5,20.5,42.5,6,30,16,40,,,Away Try,Away,Away,Jai Field,Adam Keighran,0,1,0,1,1,0,1,0
2,11182,2026-06-12,19:00:00,https://www.superleague.co.uk/match-centre/report/44001,14,0,28.49,0,3.37,few clouds,Toulouse Olympique,Leeds Rhinos,6.15,31.5,1.1,7.5,16.5,23.5,48.5,6,30,24,48,,,Away Try,Away,Away,Brodie Croft,Cameron Smith,0,1,0,1,1,0,1,0
2,11183,2026-06-12,20:00:00,https://www.superleague.co.uk/match-centre/report/44000,14,0,16.85,0,6.11,clear sky,Wakefield Trinity,Wigan Warriors,2.7,20.7,1.5,1.5,4.5,20.5,42.5,6,20,10,48,,,Away Try,Away,Away,Liam Farrell,Liam Farrell,0,1,0,1,1,0,1,0
2,11184,2026-06-12,20:00:00,https://www.superleague.co.uk/match-centre/report/44002,14,0,17.4,0,7.06,clear sky,Hull Kingston Rovers,York RLFC,1.01,49.8,15.15,-13.5,-28.5,26.5,53.5,22,6,38,6,,,Away Try,Away,Home,Jonathan Bennison,Rhyse Martin,1,0,1,0,1,0,0,1
2,11185,2026-06-11,20:00:00,https://www.superleague.co.uk/match-centre/report/43999,14,0,14.99,0,5.71,overcast clouds,St Helens,Warrington Wolves,1.45,20.8,2.85,-2.5,-6.5,19.5,40.5,6,6,6,18,,,Home Try,Home,Away,Tristan Sailor,Ewan Irwin,0,1,0,1,0,1,0,1
2,11186,2026-06-13,15:00:00,https://www.superleague.co.uk/match-centre/report/44003,14,0,16.3,0,7.41,overcast clouds,Hull FC,Huddersfield Giants,1.25,26.05,3.9,-5.5,-11.5,21.5,44.5,12,6,36,12,,,Away Try,Away,Away,Oliver Russell,Connor Wrench,1,0,1,0,0,1,1,0
2,11187,2026-06-13,19:00:00,https://www.superleague.co.uk/match-centre/report/44004,14,0,30.52,0,2.89,clear sky,Catalans Dragons,Castleford Tigers,1.25,26.15,4.25,-5.5,-12.5,23.5,48.5,22,12,34,28,,,Home Try,Home,Away,Tommy Makinson,Krystian Mapapalangi,1,0,0,1,1,0,1,0
2,11188,2026-06-14,15:00:00,https://www.superleague.co.uk/match-centre/report/44005,14,0,17.15,0,2.32,overcast clouds,Bradford Bulls,Leigh Leopards,3.5,24.55,1.3,3.5,8.5,22.5,45.5,0,14,12,38,,,Away Pen,Away,Away,Josh Charnley,Louis Brogan,0,1,0,1,0,1,1,0
2,11189,2026-06-18,20:00:00,https://www.superleague.co.uk/match-centre/report/44006,15,0,22.98,0,0.89,broken clouds,Warrington Wolves,Leeds Rhinos,2,18.3,1.85,-0.5,0.5,19.5,39.5,2,16,6,34,,,Home Pen,Away,Home,Maika Sivo,Matty Ashton,0,1,0,1,0,1,1,0
2,11190,2026-06-19,20:00:00,https://www.superleague.co.uk/match-centre/report/44007,15,0,27.22,0,2.24,overcast clouds,Hull Kingston Rovers,Leigh Leopards,1.2,26.95,4.75,-5.5,-12.5,22.5,46.5,10,4,22,8,,,Home Try,Home,Away,Joe Burgess,Bailey Hodgson,1,0,1,0,0,1,0,1
2,11191,2026-06-19,20:00:00,https://www.superleague.co.uk/match-centre/report/44008,15,0,27.23,0,2.24,overcast clouds,Hull FC,Wakefield Trinity,2.2,20.15,1.7,0.5,2.5,21.5,43.5,0,24,10,36,,,Away Try,Away,Away,Tom Johnstone,Seth Nikotemo,0,1,0,1,1,0,1,0
2,11192,2026-06-20,15:00:00,https://www.superleague.co.uk/match-centre/report/44009,15,0,21.69,0,5.29,overcast clouds,York RLFC,Wigan Warriors,14.7,48.25,1.01,13.5,28.5,26.5,54.5,0,44,20,72,,,Away Try,Away,Away,Sam Eseh,Cody Hunter,0,1,0,1,1,0,1,0
2,11193,2026-06-20,19:00:00,https://www.superleague.co.uk/match-centre/report/44010,15,0,27.21,0,2.22,broken clouds,Catalans Dragons,Bradford Bulls,1.2,25.85,4.35,-5.5,-12.5,24.5,50.5,22,10,34,24,,,Home Try,Home,Away,Zac Lipowicz,Connor Wynne,1,0,0,1,1,0,1,0
2,11194,2026-06-20,20:00:00,https://www.superleague.co.uk/match-centre/report/44011,15,0,22.5,0,1.79,overcast clouds,Castleford Tigers,Toulouse Olympique,1.25,24.6,4,-5.5,-11.5,22.5,46.5,24,0,36,18,,,Home Try,Home,Away,Tom Weaver,Cesar Rouge,1,0,1,0,1,0,1,0
2,11195,2026-06-21,15:00:00,https://www.superleague.co.uk/match-centre/report/44012,15,0,25.34,0,0.89,overcast clouds,St Helens,Huddersfield Giants,1.05,40.2,8.9,-10.5,-22.5,25.5,52.5,16,0,38,6,,,Home Try,Home,Home,Curtis Sironen,Jake Davies,1,0,1,0,0,1,0,1
2,11196,2026-06-25,20:00:00,https://www.superleague.co.uk/match-centre/report/44013,16,0,31.39,0,2.24,clear sky,Warrington Wolves,Catalans Dragons,1.25,27.1,4.2,-5.5,-12.5,24.5,50.5,6,10,18,16,,,Home Try,Home,Away,Matty Ashton,Lewis Dodd,0,1,0,1,0,1,0,1
2,11197,2026-06-26,20:00:00,https://www.superleague.co.uk/match-centre/report/44014,16,0,27.78,0,0.89,broken clouds,Leeds Rhinos,Hull Kingston Rovers,1.45,22.05,2.8,-2.5,-6.5,21.5,44.5,18,2,34,8,,,Home Pen,Home,Home,Chris Hankinson,Ash Handley,1,0,1,0,0,1,0,1
2,11198,2026-06-26,20:00:00,https://www.superleague.co.uk/match-centre/report/44015,16,0,28.43,0,4.87,overcast clouds,Castleford Tigers,York RLFC,1.2,28.8,4.65,-6.5,-14.5,26.5,53.5,10,6,14,20,,,Home Try,Home,Home,Semi Valemei,Semi Valemei,0,1,0,1,0,1,0,1
2,11199,2026-06-27,15:00:00,https://www.superleague.co.uk/match-centre/report/44016,16,0,30.57,0,3.13,overcast clouds,Hull FC,Wigan Warriors,9.7,43.15,1.05,11.5,23.5,27.5,56.5,10,4,16,20,,,Home Try,Home,Away,Lewis Martin,Harry Smith,1,0,1,0,0,1,0,1
2,11200,2026-06-27,17:00:00,https://www.superleague.co.uk/match-centre/report/44017,16,0,38.78,0,1.52,clear sky,Toulouse Olympique,Leigh Leopards,5.05,30.6,1.15,6.5,14.5,27.5,56.5,0,18,16,40,,,Away Try,Away,Away,Josh Charnley,Liam Horne,0,1,0,1,0,1,0,1
